id_teks,id_kalimat,kalimat,subjek,predikat,objek,keterangan,pertanyaan,cosine_similarity
40,11,Pemandu menjelaskan aturan di museum.,Pemandu,menjelaskan,aturan,di museum,Siapa yang menjelaskan aturan di museum?,0.8641
40,11,Pemandu menjelaskan aturan di museum.,Pemandu,menjelaskan,aturan,di museum,Apa yang Pemandu jelaskan di museum?,0.8297
40,11,Pemandu menjelaskan aturan di museum.,Pemandu,menjelaskan,aturan,di museum,Di mana Pemandu menjelaskan aturan?,0.5678
40,12,Siswa melihat benda-benda kuno.,Siswa,melihat,benda-benda kuno,,Apa yang melihat benda-benda kuno?,0.777
40,12,Siswa melihat benda-benda kuno.,Siswa,melihat,benda-benda kuno,,Apa yang Siswa lihat?,0.6322
40,13,Fajar melihat sebuah pedang tua.,Fajar,melihat,sebuah pedang tua,,Siapa yang melihat sebuah pedang tua?,0.9374
40,13,Fajar melihat sebuah pedang tua.,Fajar,melihat,sebuah pedang tua,,Apa yang Fajar lihat?,0.363
40,14,Pedang itu berada di dalam kaca.,Pedang itu,berada,,di dalam kaca,Apa yang berada di dalam kaca?,0.6163
40,14,Pedang itu berada di dalam kaca.,Pedang itu,berada,,di dalam kaca,Di mana Pedang itu berada ?,0.6783
40,15,Siti mencatat informasi di buku tulis.,Siti,mencatat,informasi,di buku tulis,Siapa yang mencatat informasi di buku tulis?,0.734
40,15,Siti mencatat informasi di buku tulis.,Siti,mencatat,informasi,di buku tulis,Apa yang Siti catat di buku tulis?,0.7077
40,15,Siti mencatat informasi di buku tulis.,Siti,mencatat,informasi,di buku tulis,Di mana Siti mencatat informasi?,0.7003
40,16,Mereka masuk ke ruang pahlawan.,Mereka,masuk,,ke ruang pahlawan,Siapa yang masuk ke ruang pahlawan?,0.8852
40,16,Mereka masuk ke ruang pahlawan.,Mereka,masuk,,ke ruang pahlawan,Ke mana Mereka masuk ?,0.5024
40,17,Ruangan itu memiliki banyak lukisan pahlawan.,Ruangan itu,memiliki,lukisan pahlawan,banyak,Apa yang memiliki lukisan pahlawan banyak?,0.7696
40,17,Ruangan itu memiliki banyak lukisan pahlawan.,Ruangan itu,memiliki,lukisan pahlawan,banyak,Apa yang Ruangan itu miliki banyak?,0.4777
40,18,Fajar memotret lukisan itu.,Fajar,memotret,lukisan itu,,Siapa yang memotret lukisan itu?,0.7745
40,18,Fajar memotret lukisan itu.,Fajar,memotret,lukisan itu,,Apa yang Fajar potret?,0.614
40,19,Guru mengajak siswa ke taman museum.,Guru,mengajak,siswa,ke taman museum,Siapa yang mengajak siswa ke taman museum?,0.8088
40,19,Guru mengajak siswa ke taman museum.,Guru,mengajak,siswa,ke taman museum,Apa yang Guru ajak ke taman museum?,0.8051
40,19,Guru mengajak siswa ke taman museum.,Guru,mengajak,siswa,ke taman museum,Ke mana Guru mengajak siswa?,0.6094
40,20,Mereka duduk di kursi panjang.,Mereka,duduk,,di kursi panjang,Siapa yang duduk di kursi panjang?,0.7706
40,20,Mereka duduk di kursi panjang.,Mereka,duduk,,di kursi panjang,Di mana Mereka duduk ?,0.527
40,21,Mereka memakan bekal makan siang.,Mereka,memakan,bekal makan siang,,Siapa yang memakan bekal makan siang?,0.762
40,21,Mereka memakan bekal makan siang.,Mereka,memakan,bekal makan siang,,Apa yang Mereka makan?,0.626
40,22,Siswa membersihkan sisa makanan.,Siswa,membersihkan,sisa makanan,,Apa yang membersihkan sisa makanan?,0.6769
40,22,Siswa membersihkan sisa makanan.,Siswa,membersihkan,sisa makanan,,Apa yang Siswa bersihkan?,0.7081
40,23,Mereka kembali ke bus sekolah.,Mereka,kembali,,ke bus sekolah,Siapa yang kembali ke bus sekolah?,0.8849
40,23,Mereka kembali ke bus sekolah.,Mereka,kembali,,ke bus sekolah,Ke mana Mereka kembali ?,0.4175
40,24,Bus membawa mereka pulang.,Bus,membawa pulang,mereka,,Siapa yang membawa pulang mereka?,0.6004
40,24,Bus membawa mereka pulang.,Bus,membawa pulang,mereka,,Apa yang Bus bawa?,0.7058
40,25,Fajar belajar banyak tentang sejarah.,Fajar,belajar,,banyak tentang sejarah,Siapa yang belajar banyak tentang sejarah?,0.9194
41,1,Sore ini anak-anak berkumpul.,anak-anak,berkumpul,,,Apa yang berkumpul?,0.3872
41,2,Mereka bermain petak umpet.,Mereka,bermain,petak umpet,,Siapa yang bermain petak umpet?,0.7573
41,2,Mereka bermain petak umpet.,Mereka,bermain,petak umpet,,Apa yang Mereka main?,0.7346
41,3,Riko bertugas menjadi penjaga.,Riko,bertugas menjadi,penjaga,,Siapa yang bertugas menjadi penjaga?,0.7373
41,3,Riko bertugas menjadi penjaga.,Riko,bertugas menjadi,penjaga,,Apa yang Riko tugasi?,0.6471
41,4,Riko menutup mata di dekat pohon.,Riko,menutup,mata,di dekat pohon,Siapa yang menutup mata di dekat pohon?,0.7171
41,4,Riko menutup mata di dekat pohon.,Riko,menutup,mata,di dekat pohon,Apa yang Riko tutup di dekat pohon?,0.5851
41,4,Riko menutup mata di dekat pohon.,Riko,menutup,mata,di dekat pohon,Di mana Riko menutup mata?,0.5948
41,5,Riko menghitung sampai sepuluh.,Riko,menghitung,,,Siapa yang menghitung?,0.3827
41,6,Teman-teman berlari mencari tempat sembunyi.,Teman-teman,berlari mencari,tempat sembunyi,,Apa yang berlari mencari tempat sembunyi?,0.7436
41,6,Teman-teman berlari mencari tempat sembunyi.,Teman-teman,berlari mencari,tempat sembunyi,,Apa yang Teman-teman lari?,0.6535
41,7,Andi bersembunyi di balik semak.,Andi,bersembunyi,,di balik semak,Siapa yang bersembunyi di balik semak?,0.845
41,7,Andi bersembunyi di balik semak.,Andi,bersembunyi,,di balik semak,Di mana Andi bersembunyi ?,0.8141
41,8,Tini bersembunyi di belakang drum air.,Tini,bersembunyi,,di belakang drum air,Siapa yang bersembunyi di belakang drum air?,0.8524
41,8,Tini bersembunyi di belakang drum air.,Tini,bersembunyi,,di belakang drum air,Di mana Tini bersembunyi ?,0.5899
41,9,Riko selesai menghitung angka.,Riko,selesai menghitung,angka,,Siapa yang selesai menghitung angka?,0.8204
41,9,Riko selesai menghitung angka.,Riko,selesai menghitung,angka,,Apa yang Riko selesai?,0.5305
41,10,Riko membuka kedua matanya.,Riko,membuka,kedua mata nya,,Siapa yang membuka kedua mata nya?,0.6557
41,10,Riko membuka kedua matanya.,Riko,membuka,kedua mata nya,,Apa yang Riko buka?,0.5622
41,11,Riko mulai mencari teman-teman.,Riko,mulai mencari,teman-teman,,Siapa yang mulai mencari teman-teman?,0.6605
41,11,Riko mulai mencari teman-teman.,Riko,mulai mencari,teman-teman,,Apa yang Riko mulai?,0.4306
41,12,Riko melihat ujung sepatu Andi.,Riko,melihat,ujung sepatu Andi,,Siapa yang melihat ujung sepatu Andi?,0.8405
41,12,Riko melihat ujung sepatu Andi.,Riko,melihat,ujung sepatu Andi,,Siapa yang Riko lihat?,0.5064
41,13,Riko berlari menuju pohon penjaga.,Riko,berlari,,menuju pohon penjaga,Siapa yang berlari menuju pohon penjaga?,0.7637
41,14,Riko menyebut nama Andi dengan keras.,Riko,menyebut,nama Andi,dengan keras,Siapa yang menyebut nama Andi dengan keras?,0.7935
41,14,Riko menyebut nama Andi dengan keras.,Riko,menyebut,nama Andi,dengan keras,Siapa yang Riko sebut dengan keras?,0.5872
41,15,Andi keluar dari balik semak.,Andi,keluar,,dari balik semak,Siapa yang keluar dari balik semak?,0.7532
41,15,Andi keluar dari balik semak.,Andi,keluar,,dari balik semak,Dari mana Andi keluar ?,0.6305
41,16,Riko mencari teman yang lain.,Riko,mencari,teman yang lain,,Siapa yang mencari teman yang lain?,0.7369
41,16,Riko mencari teman yang lain.,Riko,mencari,teman yang lain,,Apa yang Riko cari?,0.5804
41,17,Riko mendengar suara tawa kecil.,Riko,mendengar,suara tawa kecil,,Siapa yang mendengar suara tawa kecil?,0.7847
41,17,Riko mendengar suara tawa kecil.,Riko,mendengar,suara tawa kecil,,Apa yang Riko dengar?,0.6268
41,18,Suara itu berasal dari belakang drum.,Suara itu,berasal,,dari belakang drum,Apa yang berasal dari belakang drum?,0.8943
41,18,Suara itu berasal dari belakang drum.,Suara itu,berasal,,dari belakang drum,Dari mana Suara itu berasal ?,0.5969
41,19,Riko menemukan Tini di sana.,Riko,menemukan,Tini,di sana,Siapa yang menemukan Tini di sana?,0.7742
41,19,Riko menemukan Tini di sana.,Riko,menemukan,Tini,di sana,Siapa yang Riko temukan di sana?,0.8219
41,19,Riko menemukan Tini di sana.,Riko,menemukan,Tini,di sana,Di mana Riko menemukan Tini?,0.8723
41,20,Tini keluar dengan wajah cemberut.,Tini,keluar,,dengan wajah cemberut,Siapa yang keluar dengan wajah cemberut?,0.7881
41,23,Kali ini Andi menjadi penjaga.,Andi,menjadi,penjaga,kali ini,Siapa yang menjadi penjaga kali ini?,0.6682
41,23,Kali ini Andi menjadi penjaga.,Andi,menjadi,penjaga,kali ini,Apa yang Andi jadi kali ini?,0.645
41,24,Mereka bermain dengan sangat riang.,Mereka,bermain,,,Siapa yang bermain?,0.5147
41,25,Hari mulai menjadi gelap.,Hari,mulai menjadi,,,Siapa yang mulai menjadi?,0.2121
42,1,Kakek memiliki kebun tomat kecil.,Kakek,memiliki,kebun tomat kecil,,Siapa yang memiliki kebun tomat kecil?,0.6953
42,1,Kakek memiliki kebun tomat kecil.,Kakek,memiliki,kebun tomat kecil,,Apa yang Kakek miliki?,0.4902
42,2,Kebun itu berada di samping rumah.,Kebun itu,berada,,di samping rumah,Apa yang berada di samping rumah?,0.6718
42,2,Kebun itu berada di samping rumah.,Kebun itu,berada,,di samping rumah,Di mana Kebun itu berada ?,0.6801
42,3,Doni sering membantu kakek di kebun.,Doni,membantu,kakek,sering di kebun,Siapa yang membantu kakek sering di kebun?,0.9093
42,3,Doni sering membantu kakek di kebun.,Doni,membantu,kakek,sering di kebun,Apa yang Doni bantu sering di kebun?,0.7087
42,3,Doni sering membantu kakek di kebun.,Doni,membantu,kakek,sering di kebun,Di mana Doni membantu kakek?,0.5251
42,4,Hari ini Doni menyiram tanaman.,Doni,menyiram,tanaman,hari ini,Siapa yang menyiram tanaman hari ini?,0.7358
42,4,Hari ini Doni menyiram tanaman.,Doni,menyiram,tanaman,hari ini,Apa yang Doni siram hari ini?,0.302
42,5,Doni menggunakan selang air.,Doni,menggunakan,selang air,,Siapa yang menggunakan selang air?,0.8037
42,5,Doni menggunakan selang air.,Doni,menggunakan,selang air,,Apa yang Doni gunakan?,0.41
42,6,Tanaman tomat tumbuh sangat subur.,Tanaman tomat,tumbuh,,sangat subur,Apa yang tumbuh sangat subur?,0.4947
42,8,Beberapa bunga kuning mulai mekar.,Beberapa bunga kuning,mulai mekar,,,Apa yang mulai mekar?,0.1715
42,9,Kakek mencabut rumput di sekitar tanaman.,Kakek,mencabut,rumput,di sekitar tanaman,Siapa yang mencabut rumput di sekitar tanaman?,0.7203
42,9,Kakek mencabut rumput di sekitar tanaman.,Kakek,mencabut,rumput,di sekitar tanaman,Apa yang Kakek cabut di sekitar tanaman?,0.6849
42,9,Kakek mencabut rumput di sekitar tanaman.,Kakek,mencabut,rumput,di sekitar tanaman,Di mana Kakek mencabut rumput?,0.6572
42,10,Rumput liar mengganggu pertumbuhan tomat.,Rumput liar,mengganggu,pertumbuhan tomat,,Apa yang mengganggu pertumbuhan tomat?,0.9391
42,10,Rumput liar mengganggu pertumbuhan tomat.,Rumput liar,mengganggu,pertumbuhan tomat,,Apa yang Rumput liar ganggu?,0.2373
42,11,Doni melihat seekor ulat daun.,Doni,melihat,seekor ulat daun,,Siapa yang melihat seekor ulat daun?,0.8794
42,11,Doni melihat seekor ulat daun.,Doni,melihat,seekor ulat daun,,Apa yang Doni lihat?,0.3839
42,12,Doni mengambil ulat itu.,Doni,mengambil,ulat itu,,Siapa yang mengambil ulat itu?,0.8855
42,12,Doni mengambil ulat itu.,Doni,mengambil,ulat itu,,Apa yang Doni ambil?,0.4467
42,13,Doni membuang ulat jauh dari tanaman.,Doni,membuang,ulat jauh,dari tanaman,Siapa yang membuang ulat jauh dari tanaman?,0.8522
42,13,Doni membuang ulat jauh dari tanaman.,Doni,membuang,ulat jauh,dari tanaman,Apa yang Doni buang dari tanaman?,0.5754
42,13,Doni membuang ulat jauh dari tanaman.,Doni,membuang,ulat jauh,dari tanaman,Dari mana Doni membuang ulat jauh?,0.7263
42,14,Kakek memberikan pupuk kandang.,Kakek,memberikan,pupuk kandang,,Siapa yang memberikan pupuk kandang?,0.5181
42,14,Kakek memberikan pupuk kandang.,Kakek,memberikan,pupuk kandang,,Apa yang Kakek berikan?,0.7817
42,15,Pupuk menyuburkan tanah kebun.,Pupuk,menyuburkan,tanah kebun,,Siapa yang menyuburkan tanah kebun?,0.7602
42,15,Pupuk menyuburkan tanah kebun.,Pupuk,menyuburkan,tanah kebun,,Apa yang Pupuk suburkan?,0.5128
42,16,Tanaman tomat mulai berbuah lebat.,Tanaman tomat,mulai berbuah,,,Apa yang mulai berbuah?,0.2328
42,17,Buah tomat masih berwarna hijau.,Buah tomat,berwarna,,masih hijau,Apa yang berwarna masih hijau?,0.6193
42,18,Doni menyentuh buah tomat itu.,Doni,menyentuh,buah tomat itu,,Siapa yang menyentuh buah tomat itu?,0.8294
42,18,Doni menyentuh buah tomat itu.,Doni,menyentuh,buah tomat itu,,Apa yang Doni sentuh?,0.314
42,19,Buah tomat terasa sangat keras.,Buah tomat,terasa,,sangat keras,Apa yang terasa sangat keras?,0.3285
42,20,Kakek meminta Doni bersabar.,Kakek,meminta bersabar,Doni,,Siapa yang meminta bersabar Doni?,0.6365
42,20,Kakek meminta Doni bersabar.,Kakek,meminta bersabar,Doni,,Siapa yang Kakek pinta?,0.5924
42,21,Bulan depan tomat akan matang.,Bulan depan tomat,akan matang,,,Apa yang akan matang?,0.3379
42,22,Tomat matang berwarna merah cerah.,Tomat matang,berwarna,,merah cerah,Apa yang berwarna merah cerah?,0.5947
42,23,Doni membayangkan rasa tomat yang segar.,Doni,membayangkan,rasa tomat yang segar,,Siapa yang membayangkan rasa tomat yang segar?,0.9562
42,23,Doni membayangkan rasa tomat yang segar.,Doni,membayangkan,rasa tomat yang segar,,Apa yang Doni bayangkan?,0.2378
42,24,Mereka selesai merawat kebun.,Mereka,selesai merawat,kebun,,Siapa yang selesai merawat kebun?,0.8332
42,24,Mereka selesai merawat kebun.,Mereka,selesai merawat,kebun,,Apa yang Mereka selesai?,0.3869
42,25,Mereka mencuci tangan di keran.,Mereka,mencuci,tangan,di keran,Siapa yang mencuci tangan di keran?,0.7771
42,25,Mereka mencuci tangan di keran.,Mereka,mencuci,tangan,di keran,Apa yang Mereka cuci di keran?,0.6264
42,25,Mereka mencuci tangan di keran.,Mereka,mencuci,tangan,di keran,Di mana Mereka mencuci tangan?,0.8381
43,1,Keluarga Siska pergi ke stasiun.,Keluarga Siska,pergi,,ke stasiun,Siapa yang pergi ke stasiun?,0.5569
43,1,Keluarga Siska pergi ke stasiun.,Keluarga Siska,pergi,,ke stasiun,Ke mana Keluarga Siska pergi ?,0.6731
43,2,Mereka ingin pergi ke kota Surabaya.,Mereka,ingin pergi,,ke kota surabaya,Siapa yang ingin pergi ke kota surabaya?,0.6362
43,2,Mereka ingin pergi ke kota Surabaya.,Mereka,ingin pergi,,ke kota surabaya,Ke mana Mereka ingin pergi ?,0.3241
43,3,Ayah membeli tiket di loket.,Ayah,membeli,tiket,di loket,Siapa yang membeli tiket di loket?,0.8304
43,3,Ayah membeli tiket di loket.,Ayah,membeli,tiket,di loket,Apa yang Ayah beli di loket?,0.6556
43,3,Ayah membeli tiket di loket.,Ayah,membeli,tiket,di loket,Di mana Ayah membeli tiket?,0.7298
43,4,Mereka menunggu di ruang tunggu.,Mereka,menunggu,,di ruang tunggu,Siapa yang menunggu di ruang tunggu?,0.8748
43,4,Mereka menunggu di ruang tunggu.,Mereka,menunggu,,di ruang tunggu,Di mana Mereka menunggu ?,0.6624
43,5,Kereta api datang tepat waktu.,Kereta api,datang,,tepat waktu,Apa yang datang tepat waktu?,0.6151
43,7,Siska naik ke dalam gerbong kereta.,Siska,naik,,ke dalam gerbong kereta,Siapa yang naik ke dalam gerbong kereta?,0.7717
43,7,Siska naik ke dalam gerbong kereta.,Siska,naik,,ke dalam gerbong kereta,Ke mana Siska naik ?,0.2238
43,8,Siska mencari nomor kursi tiket.,Siska,mencari,nomor kursi tiket,,Siapa yang mencari nomor kursi tiket?,0.9677
43,8,Siska mencari nomor kursi tiket.,Siska,mencari,nomor kursi tiket,,Apa yang Siska cari?,0.2833
43,9,Siska duduk di dekat jendela.,Siska,duduk,,di dekat jendela,Siapa yang duduk di dekat jendela?,0.7954
43,9,Siska duduk di dekat jendela.,Siska,duduk,,di dekat jendela,Di mana Siska duduk ?,0.4801
43,10,Kereta mulai bergerak perlahan.,Kereta,mulai bergerak,,,Siapa yang mulai bergerak?,0.2735
43,11,Kereta melaju semakin cepat.,Kereta,melaju,,semakin cepat,Apa yang melaju semakin cepat?,0.5138
43,12,Siska melihat pemandangan sawah.,Siska,melihat,pemandangan sawah,,Siapa yang melihat pemandangan sawah?,0.8118
43,12,Siska melihat pemandangan sawah.,Siska,melihat,pemandangan sawah,,Apa yang Siska lihat?,0.5819
43,14,Petugas memeriksa tiket penumpang.,Petugas,memeriksa,tiket penumpang,,Apa yang memeriksa tiket penumpang?,0.8527
43,14,Petugas memeriksa tiket penumpang.,Petugas,memeriksa,tiket penumpang,,Apa yang Petugas periksa?,0.5469
43,15,Ayah menunjukkan tiket tersebut.,Ayah,menunjukkan,tiket tersebut,,Siapa yang menunjukkan tiket tersebut?,0.807
43,15,Ayah menunjukkan tiket tersebut.,Ayah,menunjukkan,tiket tersebut,,Apa yang Ayah tunjukkan?,0.4065
43,16,Ibu menawarkan roti isi kepada Siska.,Ibu,menawarkan,roti isi,kepada siska,Siapa yang menawarkan roti isi kepada siska?,0.665
43,16,Ibu menawarkan roti isi kepada Siska.,Ibu,menawarkan,roti isi,kepada siska,Apa yang Ibu tawarkan kepada siska?,0.5582
43,17,Siska memakan roti dengan lahap.,Siska,memakan,roti,dengan lahap,Siapa yang memakan roti dengan lahap?,0.7492
43,17,Siska memakan roti dengan lahap.,Siska,memakan,roti,dengan lahap,Apa yang Siska makan dengan lahap?,0.5465
43,18,Kereta melewati sebuah terowongan gelap.,Kereta,melewati,sebuah terowongan gelap,,Siapa yang melewati sebuah terowongan gelap?,0.6721
43,18,Kereta melewati sebuah terowongan gelap.,Kereta,melewati,sebuah terowongan gelap,,Apa yang Kereta lewati?,0.6414
43,19,Lampu di dalam gerbong menyala.,Lampu,menyala,,di dalam gerbong,Siapa yang menyala di dalam gerbong?,0.5279
43,19,Lampu di dalam gerbong menyala.,Lampu,menyala,,di dalam gerbong,Di mana Lampu menyala ?,0.6848
43,20,Siska merasa sangat kagum.,Siska,merasa,,sangat kagum,Siapa yang merasa sangat kagum?,0.8151
43,21,Kereta tiba di stasiun tujuan.,Kereta,tiba,,di stasiun tujuan,Siapa yang tiba di stasiun tujuan?,0.7296
43,21,Kereta tiba di stasiun tujuan.,Kereta,tiba,,di stasiun tujuan,Di mana Kereta tiba ?,0.7877
43,22,Mereka turun dari gerbong kereta.,Mereka,turun,,dari gerbong kereta,Siapa yang turun dari gerbong kereta?,0.7809
43,22,Mereka turun dari gerbong kereta.,Mereka,turun,,dari gerbong kereta,Dari mana Mereka turun ?,0.3319
43,23,Ayah membawa tas koper besar.,Ayah,membawa,tas koper besar,,Siapa yang membawa tas koper besar?,0.8735
43,23,Ayah membawa tas koper besar.,Ayah,membawa,tas koper besar,,Apa yang Ayah bawa?,0.5151
43,24,Mereka berjalan menuju pintu keluar.,Mereka,berjalan,,menuju pintu keluar,Siapa yang berjalan menuju pintu keluar?,0.8593
43,25,Siska sangat menyukai perjalanan ini.,Siska,menyukai,perjalanan ini,sangat,Siapa yang menyukai perjalanan ini sangat?,0.8648
43,25,Siska sangat menyukai perjalanan ini.,Siska,menyukai,perjalanan ini,sangat,Apa yang Siska sukai sangat?,0.512
44,1,Dito mengikuti lomba menggambar.,Dito,mengikuti,lomba,,Siapa yang mengikuti lomba?,0.5976
44,1,Dito mengikuti lomba menggambar.,Dito,mengikuti,lomba,,Apa yang Dito ikuti?,0.5061
44,2,Lomba diadakan di balai desa.,,diadakan,,di balai desa,Di mana  diadakan ?,0.3812
44,3,Dito membawa pensil warna dan kertas.,Dito,membawa,pensil warna,,Siapa yang membawa pensil warna?,0.7587
44,3,Dito membawa pensil warna dan kertas.,Dito,membawa,pensil warna,,Apa yang Dito bawa?,0.2778
44,4,Banyak peserta datang ke balai desa.,Banyak peserta,datang,,ke balai desa,Apa yang datang ke balai desa?,0.7111
44,4,Banyak peserta datang ke balai desa.,Banyak peserta,datang,,ke balai desa,Ke mana Banyak peserta datang ?,0.6091
44,5,Panitia memberikan tema pemandangan alam.,Panitia,memberikan,tema pemandangan alam,,Apa yang memberikan tema pemandangan alam?,0.8463
44,5,Panitia memberikan tema pemandangan alam.,Panitia,memberikan,tema pemandangan alam,,Apa yang Panitia berikan?,0.4034
44,6,Dito mulai menggambar sebuah gunung.,Dito,mulai menggambar,sebuah gunung,,Siapa yang mulai menggambar sebuah gunung?,0.8884
44,6,Dito mulai menggambar sebuah gunung.,Dito,mulai menggambar,sebuah gunung,,Apa yang Dito mulai?,0.2421
44,7,Dito menambahkan gambar matahari di atas gunung.,Dito,menambahkan,gambar matahari,di atas gunung,Siapa yang menambahkan gambar matahari di atas gunung?,0.8847
44,7,Dito menambahkan gambar matahari di atas gunung.,Dito,menambahkan,gambar matahari,di atas gunung,Apa yang Dito tambahkan di atas gunung?,0.6071
44,7,Dito menambahkan gambar matahari di atas gunung.,Dito,menambahkan,gambar matahari,di atas gunung,Di mana Dito menambahkan gambar matahari?,0.621
44,8,Dito menggambar sawah di bawah gunung.,Dito,menggambar,sawah,di bawah gunung,Siapa yang menggambar sawah di bawah gunung?,0.8844
44,8,Dito menggambar sawah di bawah gunung.,Dito,menggambar,sawah,di bawah gunung,Apa yang Dito gambar di bawah gunung?,0.8582
44,8,Dito menggambar sawah di bawah gunung.,Dito,menggambar,sawah,di bawah gunung,Di mana Dito menggambar sawah?,0.4773
44,9,Dito mewarnai gunung dengan warna biru.,Dito,mewarnai,gunung,dengan warna biru,Siapa yang mewarnai gunung dengan warna biru?,0.9031
44,9,Dito mewarnai gunung dengan warna biru.,Dito,mewarnai,gunung,dengan warna biru,Apa yang Dito warnai dengan warna biru?,0.6648
44,10,Dito mewarnai sawah dengan warna hijau.,Dito,mewarnai,sawah,dengan warna hijau,Siapa yang mewarnai sawah dengan warna hijau?,0.8735
